Time	 Pressed	 Keycode	 CookedKey	 Keypress	 Trial	 Repetition
7.128581705e+03	 1	 65	 97	 11	 8	 1
7.128765700e+03	 1	 73	 105	 12	 8	 1
7.129005660e+03	 1	 84	 116	 13	 8	 1
7.129149703e+03	 1	 32	 32	 14	 8	 1
7.129325649e+03	 1	 70	 102	 15	 8	 1
7.129469720e+03	 1	 79	 111	 16	 8	 1
7.129549649e+03	 1	 85	 117	 17	 8	 1
7.129725686e+03	 1	 76	 108	 18	 8	 1
7.130069744e+03	 1	 13	 13	 19	 8	 1
7.133045619e+03	 1	 70	 102	 1	 8	 2
7.133269596e+03	 1	 65	 97	 2	 8	 2
7.133573589e+03	 1	 82	 114	 3	 8	 2
7.133693587e+03	 1	 69	 101	 4	 8	 2
7.133893579e+03	 1	 32	 32	 5	 8	 2
7.134005579e+03	 1	 71	 103	 6	 8	 2
7.134221571e+03	 1	 69	 101	 7	 8	 2
7.134357569e+03	 1	 77	 109	 8	 8	 2
7.134445570e+03	 1	 32	 32	 9	 8	 2
7.134557564e+03	 1	 71	 103	 10	 8	 2
7.134821526e+03	 1	 65	 97	 11	 8	 2
7.134925559e+03	 1	 73	 105	 12	 8	 2
7.135093522e+03	 1	 76	 108	 13	 8	 2
7.135813537e+03	 1	 32	 32	 14	 8	 2
7.135989519e+03	 1	 84	 116	 15	 8	 2
7.136901491e+03	 1	 13	 13	 16	 8	 2
7.139717457e+03	 1	 70	 102	 1	 8	 3
7.139949440e+03	 1	 65	 97	 2	 8	 3
7.140429451e+03	 1	 82	 114	 3	 8	 3
7.140541433e+03	 1	 69	 101	 4	 8	 3
7.140693393e+03	 1	 32	 32	 5	 8	 3
7.140797424e+03	 1	 71	 103	 6	 8	 3
7.140973414e+03	 1	 69	 101	 7	 8	 3
7.141085420e+03	 1	 77	 109	 8	 8	 3
7.141157398e+03	 1	 32	 32	 9	 8	 3
7.141333385e+03	 1	 70	 102	 10	 8	 3
7.141949394e+03	 1	 8	 8	 11	 8	 3
7.142069379e+03	 1	 71	 103	 12	 8	 3
7.142245375e+03	 1	 65	 97	 13	 8	 3
7.142429380e+03	 1	 73	 105	 14	 8	 3
7.142613376e+03	 1	 76	 108	 15	 8	 3
7.143277359e+03	 1	 32	 32	 16	 8	 3
7.143877350e+03	 1	 13	 13	 17	 8	 3
7.146773294e+03	 1	 70	 102	 1	 8	 4
7.147021281e+03	 1	 65	 97	 2	 8	 4
7.147245281e+03	 1	 82	 114	 3	 8	 4
7.147397280e+03	 1	 69	 101	 4	 8	 4
7.147573239e+03	 1	 32	 32	 5	 8	 4
7.147709233e+03	 1	 71	 103	 6	 8	 4
7.147909253e+03	 1	 69	 101	 7	 8	 4
7.148021252e+03	 1	 77	 109	 8	 8	 4
7.148109248e+03	 1	 32	 32	 9	 8	 4
7.148261228e+03	 1	 71	 103	 10	 8	 4
7.148549217e+03	 1	 65	 97	 11	 8	 4
7.148749221e+03	 1	 73	 105	 12	 8	 4
7.148941230e+03	 1	 84	 116	 13	 8	 4
7.149157223e+03	 1	 32	 32	 14	 8	 4
7.149485206e+03	 1	 70	 102	 15	 8	 4
7.149669202e+03	 1	 79	 111	 16	 8	 4
7.149749215e+03	 1	 85	 117	 17	 8	 4
7.149925178e+03	 1	 76	 108	 18	 8	 4
7.150317187e+03	 1	 13	 13	 19	 8	 4
7.190172214e+03	 1	 70	 102	 1	 9	 1
7.190292295e+03	 1	 85	 117	 2	 9	 1
7.190676258e+03	 1	 90	 122	 3	 9	 1
7.190844254e+03	 1	 90	 122	 4	 9	 1
7.191180246e+03	 1	 32	 32	 5	 9	 1
7.191372231e+03	 1	 66	 98	 6	 9	 1
7.191500223e+03	 1	 65	 97	 7	 9	 1
7.191628209e+03	 1	 78	 110	 8	 9	 1
7.191924251e+03	 1	 71	 103	 9	 9	 1
7.192132219e+03	 1	 32	 32	 10	 9	 1
7.192508145e+03	 1	 66	 98	 11	 9	 1
7.192676194e+03	 1	 79	 111	 12	 9	 1
7.192796163e+03	 1	 79	 111	 13	 9	 1
7.192868205e+03	 1	 84	 116	 14	 9	 1
7.192988221e+03	 1	 32	 32	 15	 9	 1
7.193076235e+03	 1	 70	 102	 16	 9	 1
7.193220169e+03	 1	 69	 101	 17	 9	 1
7.193364190e+03	 1	 69	 101	 18	 9	 1
7.193412192e+03	 1	 76	 108	 19	 9	 1
7.193588169e+03	 1	 13	 13	 20	 9	 1
7.196732128e+03	 1	 70	 102	 1	 9	 2
7.196900101e+03	 1	 85	 117	 2	 9	 2
7.197028109e+03	 1	 83	 115	 3	 9	 2
7.197196073e+03	 1	 83	 115	 4	 9	 2
7.197636098e+03	 1	 32	 32	 5	 9	 2
7.197860079e+03	 1	 66	 98	 6	 9	 2
7.197996090e+03	 1	 65	 97	 7	 9	 2
7.198092087e+03	 1	 78	 110	 8	 9	 2
7.198436078e+03	 1	 71	 103	 9	 9	 2
7.198844067e+03	 1	 32	 32	 10	 9	 2
7.199084063e+03	 1	 66	 98	 11	 9	 2
7.199260058e+03	 1	 79	 111	 12	 9	 2
7.199396058e+03	 1	 79	 111	 13	 9	 2
7.199452057e+03	 1	 84	 116	 14	 9	 2
7.199572036e+03	 1	 32	 32	 15	 9	 2
7.199676021e+03	 1	 70	 102	 16	 9	 2
7.199804044e+03	 1	 69	 101	 17	 9	 2
7.199980011e+03	 1	 69	 101	 18	 9	 2
7.199980011e+03	 1	 76	 108	 19	 9	 2
7.200132038e+03	 1	 13	 13	 20	 9	 2
7.202987992e+03	 1	 70	 102	 1	 9	 3
7.203115945e+03	 1	 85	 117	 2	 9	 3
7.203259952e+03	 1	 83	 115	 3	 9	 3
7.203507960e+03	 1	 90	 122	 4	 9	 3
7.204075952e+03	 1	 32	 32	 5	 9	 3
7.204299943e+03	 1	 66	 98	 6	 9	 3
7.204427927e+03	 1	 65	 97	 7	 9	 3
7.204523947e+03	 1	 78	 110	 8	 9	 3
7.204779929e+03	 1	 71	 103	 9	 9	 3
7.204963925e+03	 1	 32	 32	 10	 9	 3
7.205179887e+03	 1	 66	 98	 11	 9	 3
7.205291917e+03	 1	 79	 111	 12	 9	 3
7.205483903e+03	 1	 84	 116	 13	 9	 3
7.205699908e+03	 1	 32	 32	 14	 9	 3
7.205835905e+03	 1	 70	 102	 15	 9	 3
7.206003879e+03	 1	 69	 101	 16	 9	 3
7.206179898e+03	 1	 69	 101	 17	 9	 3
7.206235886e+03	 1	 76	 108	 18	 9	 3
7.206411890e+03	 1	 13	 13	 19	 9	 3
7.209587833e+03	 1	 70	 102	 1	 9	 4
7.209779824e+03	 1	 85	 117	 2	 9	 4
7.210147807e+03	 1	 90	 122	 3	 9	 4
7.210315801e+03	 1	 90	 122	 4	 9	 4
7.210643796e+03	 1	 32	 32	 5	 9	 4
7.210803778e+03	 1	 66	 98	 6	 9	 4
7.210955764e+03	 1	 65	 97	 7	 9	 4
7.211035786e+03	 1	 78	 110	 8	 9	 4
7.211259745e+03	 1	 71	 103	 9	 9	 4
7.211467774e+03	 1	 32	 32	 10	 9	 4
7.211667768e+03	 1	 66	 98	 11	 9	 4
7.211843753e+03	 1	 79	 111	 12	 9	 4
7.211963750e+03	 1	 79	 111	 13	 9	 4
7.212083732e+03	 1	 84	 116	 14	 9	 4
7.212179727e+03	 1	 32	 32	 15	 9	 4
7.212291726e+03	 1	 70	 102	 16	 9	 4
7.212419725e+03	 1	 69	 101	 17	 9	 4
7.212579747e+03	 1	 69	 101	 18	 9	 4
7.212611748e+03	 1	 76	 108	 19	 9	 4
7.212763733e+03	 1	 13	 13	 20	 9	 4
7.247306947e+03	 1	 70	 102	 1	 10	 1
7.247450937e+03	 1	 79	 111	 2	 10	 1
7.247546915e+03	 1	 71	 103	 3	 10	 1
7.247682901e+03	 1	 32	 32	 4	 10	 1
7.247842927e+03	 1	 72	 104	 5	 10	 1
7.247978897e+03	 1	 85	 117	 6	 10	 1
7.248130920e+03	 1	 77	 109	 7	 10	 1
7.248258919e+03	 1	 32	 32	 8	 10	 1
7.248442916e+03	 1	 72	 104	 9	 10	 1
7.248594900e+03	 1	 85	 117	 10	 10	 1
7.248730869e+03	 1	 83	 115	 11	 10	 1
7.248818857e+03	 1	 32	 32	 12	 10	 1
7.249042901e+03	 1	 70	 102	 13	 10	 1
7.249242896e+03	 1	 65	 97	 14	 10	 1
7.249530906e+03	 1	 78	 110	 15	 10	 1
7.249802904e+03	 1	 13	 13	 16	 10	 1
7.253402818e+03	 1	 70	 102	 1	 10	 2
7.253554803e+03	 1	 79	 111	 2	 10	 2
7.253666796e+03	 1	 71	 103	 3	 10	 2
7.253794771e+03	 1	 32	 32	 4	 10	 2
7.254090802e+03	 1	 70	 102	 5	 10	 2
7.254786749e+03	 1	 85	 117	 6	 10	 2
7.255050752e+03	 1	 77	 109	 7	 10	 2
7.255298740e+03	 1	 32	 32	 8	 10	 2
7.255538739e+03	 1	 72	 104	 9	 10	 2
7.255746723e+03	 1	 73	 105	 10	 10	 2
7.255858724e+03	 1	 83	 115	 11	 10	 2
7.255946739e+03	 1	 32	 32	 12	 10	 2
7.256242743e+03	 1	 70	 102	 13	 10	 2
7.256426736e+03	 1	 65	 97	 14	 10	 2
7.256658710e+03	 1	 78	 110	 15	 10	 2
7.256890720e+03	 1	 13	 13	 16	 10	 2
7.260050656e+03	 1	 70	 102	 1	 10	 3
7.260186626e+03	 1	 79	 111	 2	 10	 3
7.260338622e+03	 1	 71	 103	 3	 10	 3
7.260442636e+03	 1	 32	 32	 4	 10	 3
7.260962626e+03	 1	 72	 104	 5	 10	 3
7.261202597e+03	 1	 85	 117	 6	 10	 3
7.261442599e+03	 1	 77	 109	 7	 10	 3
7.261858582e+03	 1	 8	 8	 8	 10	 3
7.262010585e+03	 1	 8	 8	 9	 10	 3
7.262770574e+03	 1	 85	 117	 10	 10	 3
7.262922564e+03	 1	 77	 109	 11	 10	 3
7.263002576e+03	 1	 32	 32	 12	 10	 3
7.263162558e+03	 1	 72	 104	 13	 10	 3
7.263234548e+03	 1	 73	 105	 14	 10	 3
7.263346566e+03	 1	 83	 115	 15	 10	 3
7.263434552e+03	 1	 32	 32	 16	 10	 3
7.263570550e+03	 1	 70	 102	 17	 10	 3
7.263730551e+03	 1	 65	 97	 18	 10	 3
7.263802527e+03	 1	 78	 110	 19	 10	 3
7.263954530e+03	 1	 13	 13	 20	 10	 3
7.266922498e+03	 1	 70	 102	 1	 10	 4
7.267058459e+03	 1	 79	 111	 2	 10	 4
7.267202478e+03	 1	 71	 103	 3	 10	 4
7.267322461e+03	 1	 32	 32	 4	 10	 4
7.267722454e+03	 1	 72	 104	 5	 10	 4
7.267882497e+03	 1	 85	 117	 6	 10	 4
7.268050457e+03	 1	 77	 109	 7	 10	 4
7.268162457e+03	 1	 32	 32	 8	 10	 4
7.268322450e+03	 1	 72	 104	 9	 10	 4
7.268458447e+03	 1	 73	 105	 10	 10	 4
7.268578456e+03	 1	 83	 115	 11	 10	 4
7.268658421e+03	 1	 32	 32	 12	 10	 4
7.268794439e+03	 1	 70	 102	 13	 10	 4
7.268994425e+03	 1	 65	 97	 14	 10	 4
7.269210430e+03	 1	 78	 110	 15	 10	 4
7.269458425e+03	 1	 13	 13	 16	 10	 4
7.304777614e+03	 1	 70	 102	 1	 11	 1
7.304865606e+03	 1	 85	 117	 2	 11	 1
7.305025585e+03	 1	 78	 110	 3	 11	 1
7.305129593e+03	 1	 32	 32	 4	 11	 1
7.305241590e+03	 1	 80	 112	 5	 11	 1
7.305337566e+03	 1	 69	 101	 6	 11	 1
7.305521571e+03	 1	 69	 101	 7	 11	 1
7.305617584e+03	 1	 76	 108	 8	 11	 1
7.305689553e+03	 1	 32	 32	 9	 11	 1
7.305833545e+03	 1	 80	 112	 10	 11	 1
7.305937577e+03	 1	 65	 97	 11	 11	 1
7.306081541e+03	 1	 67	 99	 12	 11	 1
7.306169559e+03	 1	 75	 107	 13	 11	 1
7.306257536e+03	 1	 32	 32	 14	 11	 1
7.306545561e+03	 1	 70	 102	 15	 11	 1
7.306681535e+03	 1	 73	 105	 16	 11	 1
7.306777558e+03	 1	 83	 115	 17	 11	 1
7.306881532e+03	 1	 84	 116	 18	 11	 1
7.307209525e+03	 1	 13	 13	 19	 11	 1
7.310713493e+03	 1	 70	 102	 1	 11	 2
7.310801463e+03	 1	 85	 117	 2	 11	 2
7.310929415e+03	 1	 78	 110	 3	 11	 2
7.311041435e+03	 1	 32	 32	 4	 11	 2
7.311185420e+03	 1	 80	 112	 5	 11	 2
7.311273468e+03	 1	 69	 101	 6	 11	 2
7.311441427e+03	 1	 69	 101	 7	 11	 2
7.311505438e+03	 1	 76	 108	 8	 11	 2
7.311617451e+03	 1	 32	 32	 9	 11	 2
7.311753439e+03	 1	 80	 112	 10	 11	 2
7.311857438e+03	 1	 65	 97	 11	 11	 2
7.311969433e+03	 1	 67	 99	 12	 11	 2
7.312065420e+03	 1	 75	 107	 13	 11	 2
7.312145416e+03	 1	 32	 32	 14	 11	 2
7.312529422e+03	 1	 70	 102	 15	 11	 2
7.312649421e+03	 1	 73	 105	 16	 11	 2
7.312745383e+03	 1	 83	 115	 17	 11	 2
7.312857421e+03	 1	 84	 116	 18	 11	 2
7.313025411e+03	 1	 13	 13	 19	 11	 2
7.316385353e+03	 1	 70	 102	 1	 11	 3
7.316529319e+03	 1	 85	 117	 2	 11	 3
7.316721355e+03	 1	 78	 110	 3	 11	 3
7.316969316e+03	 1	 32	 32	 4	 11	 3
7.317225305e+03	 1	 80	 112	 5	 11	 3
7.317345299e+03	 1	 69	 101	 6	 11	 3
7.317545295e+03	 1	 69	 101	 7	 11	 3
7.317681295e+03	 1	 76	 108	 8	 11	 3
7.317825309e+03	 1	 32	 32	 9	 11	 3
7.318129309e+03	 1	 32	 32	 10	 11	 3
7.318353297e+03	 1	 80	 112	 11	 11	 3
7.318793266e+03	 1	 76	 108	 12	 11	 3
7.318865276e+03	 1	 65	 97	 13	 11	 3
7.319033269e+03	 1	 67	 99	 14	 11	 3
7.319721262e+03	 1	 32	 32	 15	 11	 3
7.320025216e+03	 1	 70	 102	 16	 11	 3
7.320169217e+03	 1	 73	 105	 17	 11	 3
7.320545227e+03	 1	 13	 13	 18	 11	 3
7.323385179e+03	 1	 70	 102	 1	 11	 4
7.323473175e+03	 1	 85	 117	 2	 11	 4
7.323633135e+03	 1	 78	 110	 3	 11	 4
7.323745165e+03	 1	 32	 32	 4	 11	 4
7.324081120e+03	 1	 80	 112	 5	 11	 4
7.324185151e+03	 1	 69	 101	 6	 11	 4
7.324369124e+03	 1	 69	 101	 7	 11	 4
7.324417131e+03	 1	 76	 108	 8	 11	 4
7.324521105e+03	 1	 32	 32	 9	 11	 4
7.324673130e+03	 1	 80	 112	 10	 11	 4
7.324777145e+03	 1	 65	 97	 11	 11	 4
7.324889157e+03	 1	 67	 99	 12	 11	 4
7.324993120e+03	 1	 75	 107	 13	 11	 4
7.325057113e+03	 1	 32	 32	 14	 11	 4
7.325281124e+03	 1	 70	 102	 15	 11	 4
7.325425098e+03	 1	 73	 105	 16	 11	 4
7.325497099e+03	 1	 83	 115	 17	 11	 4
7.325601117e+03	 1	 84	 116	 18	 11	 4
7.325745091e+03	 1	 13	 13	 19	 11	 4
7.366008199e+03	 1	 66	 98	 1	 12	 1
7.366136152e+03	 1	 85	 117	 2	 12	 1
7.366272175e+03	 1	 78	 110	 3	 12	 1
7.366520165e+03	 1	 32	 32	 4	 12	 1
7.366688133e+03	 1	 87	 119	 5	 12	 1
7.366872157e+03	 1	 65	 97	 6	 12	 1
7.367320148e+03	 1	 88	 120	 7	 12	 1
7.367648126e+03	 1	 32	 32	 8	 12	 1
7.367944131e+03	 1	 87	 119	 9	 12	 1
7.368168113e+03	 1	 69	 101	 10	 12	 1
7.368376139e+03	 1	 84	 116	 11	 12	 1
7.368480100e+03	 1	 32	 32	 12	 12	 1
7.368648116e+03	 1	 66	 98	 13	 12	 1
7.368688063e+03	 1	 69	 101	 14	 12	 1
7.368880120e+03	 1	 68	 100	 15	 12	 1
7.369024108e+03	 1	 13	 13	 16	 12	 1
7.371800057e+03	 1	 66	 98	 1	 12	 2
7.371936039e+03	 1	 85	 117	 2	 12	 2
7.372112035e+03	 1	 78	 110	 3	 12	 2
7.372280013e+03	 1	 32	 32	 4	 12	 2
7.372496028e+03	 1	 69	 101	 5	 12	 2
7.372712021e+03	 1	 65	 97	 6	 12	 2
7.372920043e+03	 1	 88	 120	 7	 12	 2
7.373128013e+03	 1	 32	 32	 8	 12	 2
7.373311990e+03	 1	 87	 119	 9	 12	 2
7.373568001e+03	 1	 65	 97	 10	 12	 2
7.373775984e+03	 1	 84	 116	 11	 12	 2
7.373919979e+03	 1	 32	 32	 12	 12	 2
7.374199985e+03	 1	 66	 98	 13	 12	 2
7.374303959e+03	 1	 69	 101	 14	 12	 2
7.374511957e+03	 1	 84	 116	 15	 12	 2
7.375047967e+03	 1	 8	 8	 16	 12	 2
7.375191962e+03	 1	 68	 100	 17	 12	 2
7.375311958e+03	 1	 13	 13	 18	 12	 2
7.378279916e+03	 1	 66	 98	 1	 12	 3
7.378471900e+03	 1	 85	 117	 2	 12	 3
7.378647894e+03	 1	 78	 110	 3	 12	 3
7.378751892e+03	 1	 32	 32	 4	 12	 3
7.378951884e+03	 1	 87	 119	 5	 12	 3
7.379175894e+03	 1	 65	 97	 6	 12	 3
7.379391849e+03	 1	 88	 120	 7	 12	 3
7.379591850e+03	 1	 32	 32	 8	 12	 3
7.379887862e+03	 1	 87	 119	 9	 12	 3
7.380111855e+03	 1	 69	 101	 10	 12	 3
7.380335853e+03	 1	 84	 116	 11	 12	 3
7.380439829e+03	 1	 32	 32	 12	 12	 3
7.380631814e+03	 1	 66	 98	 13	 12	 3
7.380743804e+03	 1	 69	 101	 14	 12	 3
7.380943838e+03	 1	 68	 100	 15	 12	 3
7.381199825e+03	 1	 13	 13	 16	 12	 3
7.384079768e+03	 1	 66	 98	 1	 12	 4
7.384279752e+03	 1	 85	 117	 2	 12	 4
7.384471749e+03	 1	 78	 110	 3	 12	 4
7.384575728e+03	 1	 32	 32	 4	 12	 4
7.384735713e+03	 1	 87	 119	 5	 12	 4
7.384943725e+03	 1	 65	 97	 6	 12	 4
7.385159721e+03	 1	 88	 120	 7	 12	 4
7.385359714e+03	 1	 32	 32	 8	 12	 4
7.385631679e+03	 1	 87	 119	 9	 12	 4
7.385951737e+03	 1	 69	 101	 10	 12	 4
7.386167699e+03	 1	 84	 116	 11	 12	 4
7.386343673e+03	 1	 32	 32	 12	 12	 4
7.386615699e+03	 1	 66	 98	 13	 12	 4
7.386727667e+03	 1	 69	 101	 14	 12	 4
7.386919691e+03	 1	 68	 100	 15	 12	 4
7.387119698e+03	 1	 13	 13	 16	 12	 4
7.424390833e+03	 1	 83	 115	 1	 13	 1
7.424590814e+03	 1	 87	 119	 2	 13	 1
7.424726810e+03	 1	 85	 117	 3	 13	 1
7.424926793e+03	 1	 77	 109	 4	 13	 1
7.425030784e+03	 1	 32	 32	 5	 13	 1
7.425182773e+03	 1	 84	 116	 6	 13	 1
7.425254815e+03	 1	 79	 111	 7	 13	 1
7.425438795e+03	 1	 89	 121	 8	 13	 1
7.425574792e+03	 1	 32	 32	 9	 13	 1
7.425622797e+03	 1	 84	 116	 10	 13	 1
7.425742775e+03	 1	 73	 105	 11	 13	 1
7.425878799e+03	 1	 76	 108	 12	 13	 1
7.425958759e+03	 1	 69	 101	 13	 13	 1
7.426062724e+03	 1	 32	 32	 14	 13	 1
7.426166752e+03	 1	 83	 115	 15	 13	 1
7.426342759e+03	 1	 65	 97	 16	 13	 1
7.426438779e+03	 1	 78	 110	 17	 13	 1
7.426566741e+03	 1	 69	 101	 18	 13	 1
7.426678736e+03	 1	 13	 13	 19	 13	 1
7.430366698e+03	 1	 83	 115	 1	 13	 2
7.430574687e+03	 1	 87	 119	 2	 13	 2
7.430678677e+03	 1	 85	 117	 3	 13	 2
7.430878647e+03	 1	 77	 109	 4	 13	 2
7.431006601e+03	 1	 32	 32	 5	 13	 2
7.431190638e+03	 1	 84	 116	 6	 13	 2
7.431302638e+03	 1	 79	 111	 7	 13	 2
7.431478652e+03	 1	 89	 121	 8	 13	 2
7.431622636e+03	 1	 32	 32	 9	 13	 2
7.431726648e+03	 1	 84	 116	 10	 13	 2
7.431862643e+03	 1	 73	 105	 11	 13	 2
7.432046638e+03	 1	 76	 108	 12	 13	 2
7.432142619e+03	 1	 69	 101	 13	 13	 2
7.432254636e+03	 1	 32	 32	 14	 13	 2
7.432382602e+03	 1	 83	 115	 15	 13	 2
7.432590626e+03	 1	 65	 97	 16	 13	 2
7.432758609e+03	 1	 77	 109	 17	 13	 2
7.432758609e+03	 1	 78	 110	 18	 13	 2
7.432918583e+03	 1	 69	 101	 19	 13	 2
7.433734585e+03	 1	 13	 13	 20	 13	 2
7.436590545e+03	 1	 83	 115	 1	 13	 3
7.436806509e+03	 1	 87	 119	 2	 13	 3
7.437046526e+03	 1	 85	 117	 3	 13	 3
7.437454518e+03	 1	 77	 109	 4	 13	 3
7.437678509e+03	 1	 32	 32	 5	 13	 3
7.437910490e+03	 1	 84	 116	 6	 13	 3
7.438022502e+03	 1	 79	 111	 7	 13	 3
7.438174481e+03	 1	 89	 121	 8	 13	 3
7.438326492e+03	 1	 32	 32	 9	 13	 3
7.438462489e+03	 1	 84	 116	 10	 13	 3
7.438534490e+03	 1	 73	 105	 11	 13	 3
7.438678453e+03	 1	 76	 108	 12	 13	 3
7.438774476e+03	 1	 69	 101	 13	 13	 3
7.438894479e+03	 1	 32	 32	 14	 13	 3
7.438998451e+03	 1	 83	 115	 15	 13	 3
7.439230472e+03	 1	 65	 97	 16	 13	 3
7.439438466e+03	 1	 78	 110	 17	 13	 3
7.439606453e+03	 1	 69	 101	 18	 13	 3
7.439894448e+03	 1	 13	 13	 19	 13	 3
7.442750401e+03	 1	 83	 115	 1	 13	 4
7.442950397e+03	 1	 87	 119	 2	 13	 4
7.443094371e+03	 1	 85	 117	 3	 13	 4
7.443278366e+03	 1	 77	 109	 4	 13	 4
7.443398367e+03	 1	 32	 32	 5	 13	 4
7.443550342e+03	 1	 84	 116	 6	 13	 4
7.443638371e+03	 1	 79	 111	 7	 13	 4
7.443862362e+03	 1	 89	 121	 8	 13	 4
7.444262362e+03	 1	 32	 32	 9	 13	 4
7.444414333e+03	 1	 84	 116	 10	 13	 4
7.444622336e+03	 1	 73	 105	 11	 13	 4
7.444958339e+03	 1	 76	 108	 12	 13	 4
7.445118335e+03	 1	 69	 101	 13	 13	 4
7.445462329e+03	 1	 32	 32	 14	 13	 4
7.445542329e+03	 1	 83	 115	 15	 13	 4
7.445726320e+03	 1	 65	 97	 16	 13	 4
7.445958316e+03	 1	 69	 101	 17	 13	 4
7.446430309e+03	 1	 13	 13	 18	 13	 4
7.480565526e+03	 1	 72	 104	 1	 14	 1
7.480701508e+03	 1	 69	 101	 2	 14	 1
7.480789496e+03	 1	 78	 110	 3	 14	 1
7.480909502e+03	 1	 32	 32	 4	 14	 1
7.481005488e+03	 1	 84	 116	 5	 14	 1
7.481141475e+03	 1	 73	 105	 6	 14	 1
7.481277493e+03	 1	 67	 99	 7	 14	 1
7.481453496e+03	 1	 32	 32	 8	 14	 1
7.481773489e+03	 1	 84	 116	 9	 14	 1
7.481885473e+03	 1	 73	 105	 10	 14	 1
7.482061476e+03	 1	 78	 110	 11	 14	 1
7.482205445e+03	 1	 32	 32	 12	 14	 1
7.482461453e+03	 1	 72	 104	 13	 14	 1
7.482621460e+03	 1	 65	 97	 14	 14	 1
7.482765446e+03	 1	 80	 112	 15	 14	 1
7.483005421e+03	 1	 13	 13	 16	 14	 1
7.486533374e+03	 1	 72	 104	 1	 14	 2
7.486653357e+03	 1	 69	 101	 2	 14	 2
7.486749356e+03	 1	 78	 110	 3	 14	 2
7.486853342e+03	 1	 32	 32	 4	 14	 2
7.486941348e+03	 1	 84	 116	 5	 14	 2
7.487069327e+03	 1	 73	 105	 6	 14	 2
7.487213355e+03	 1	 67	 99	 7	 14	 2
7.487317333e+03	 1	 32	 32	 8	 14	 2
7.487509366e+03	 1	 84	 116	 9	 14	 2
7.487605347e+03	 1	 73	 105	 10	 14	 2
7.487765384e+03	 1	 78	 110	 11	 14	 2
7.487861308e+03	 1	 32	 32	 12	 14	 2
7.488021305e+03	 1	 72	 104	 13	 14	 2
7.488149313e+03	 1	 65	 97	 14	 14	 2
7.488293325e+03	 1	 219	 91	 15	 14	 2
7.489005269e+03	 1	 13	 13	 16	 14	 2
7.492501247e+03	 1	 72	 104	 1	 14	 3
7.492621208e+03	 1	 69	 101	 2	 14	 3
7.492725231e+03	 1	 78	 110	 3	 14	 3
7.492845228e+03	 1	 32	 32	 4	 14	 3
7.492965178e+03	 1	 84	 116	 5	 14	 3
7.493069237e+03	 1	 73	 105	 6	 14	 3
7.493245218e+03	 1	 67	 99	 7	 14	 3
7.493333217e+03	 1	 32	 32	 8	 14	 3
7.493533185e+03	 1	 67	 99	 9	 14	 3
7.493605207e+03	 1	 73	 105	 10	 14	 3
7.493805201e+03	 1	 78	 110	 11	 14	 3
7.494445193e+03	 1	 32	 32	 12	 14	 3
7.494781181e+03	 1	 72	 104	 13	 14	 3
7.494989161e+03	 1	 65	 97	 14	 14	 3
7.495149149e+03	 1	 80	 112	 15	 14	 3
7.495389165e+03	 1	 13	 13	 16	 14	 3
7.498405105e+03	 1	 72	 104	 1	 14	 4
7.498509070e+03	 1	 69	 101	 2	 14	 4
7.498629093e+03	 1	 78	 110	 3	 14	 4
7.498733089e+03	 1	 32	 32	 4	 14	 4
7.498853054e+03	 1	 84	 116	 5	 14	 4
7.498957052e+03	 1	 73	 105	 6	 14	 4
7.499109077e+03	 1	 67	 99	 7	 14	 4
7.499237073e+03	 1	 32	 32	 8	 14	 4
7.499421060e+03	 1	 84	 116	 9	 14	 4
7.499781053e+03	 1	 73	 105	 10	 14	 4
7.499981059e+03	 1	 78	 110	 11	 14	 4
7.500165055e+03	 1	 32	 32	 12	 14	 4
7.500333049e+03	 1	 72	 104	 13	 14	 4
7.500493024e+03	 1	 65	 97	 14	 14	 4
7.500605019e+03	 1	 80	 112	 15	 14	 4
7.500957036e+03	 1	 13	 13	 16	 14	 4
7.539412160e+03	 1	 77	 109	 1	 15	 1
7.539548115e+03	 1	 65	 97	 2	 15	 1
7.539628088e+03	 1	 75	 107	 3	 15	 1
7.539764105e+03	 1	 69	 101	 4	 15	 1
7.539860111e+03	 1	 32	 32	 5	 15	 1
7.539972098e+03	 1	 82	 114	 6	 15	 1
7.540084127e+03	 1	 73	 105	 7	 15	 1
7.540204091e+03	 1	 68	 100	 8	 15	 1
7.540292121e+03	 1	 32	 32	 9	 15	 1
7.540460093e+03	 1	 82	 114	 10	 15	 1
7.540612111e+03	 1	 79	 111	 11	 15	 1
7.540772096e+03	 1	 79	 111	 12	 15	 1
7.540884086e+03	 1	 70	 102	 13	 15	 1
7.540964091e+03	 1	 32	 32	 14	 15	 1
7.541068071e+03	 1	 77	 109	 15	 15	 1
7.541212097e+03	 1	 69	 101	 16	 15	 1
7.541380094e+03	 1	 69	 101	 17	 15	 1
7.541556089e+03	 1	 84	 116	 18	 15	 1
7.541772086e+03	 1	 13	 13	 19	 15	 1
7.545348015e+03	 1	 77	 109	 1	 15	 2
7.545475977e+03	 1	 65	 97	 2	 15	 2
7.545572001e+03	 1	 75	 107	 3	 15	 2
7.545683985e+03	 1	 69	 101	 4	 15	 2
7.545803964e+03	 1	 32	 32	 5	 15	 2
7.545931987e+03	 1	 82	 114	 6	 15	 2
7.546067994e+03	 1	 73	 105	 7	 15	 2
7.546163984e+03	 1	 68	 100	 8	 15	 2
7.546267980e+03	 1	 32	 32	 9	 15	 2
